N HSQ P NCAU START STOP EST
7500 0.5 2961 3 19912358 22357325 0.865
7500 0.5 2961 3 19912358 22357325 0.857
7500 0.5 2961 3 19912358 22357325 0.824
7500 0.5 2961 3 19912358 22357325 0.907
7500 0.5 2961 3 19912358 22357325 0.881
7500 0.5 2961 3 19912358 22357325 0.785
7500 0.5 2961 3 19912358 22357325 0.873
7500 0.5 2961 3 19912358 22357325 0.95
7500 0.5 2961 3 19912358 22357325 0.893
7500 0.5 2961 3 19912358 22357325 0.809
7500 0.5 2961 3 19912358 22357325 0.916
7500 0.5 2961 3 19912358 22357325 0.851
7500 0.5 2961 3 19912358 22357325 0.875
7500 0.5 2961 3 19912358 22357325 0.864
7500 0.5 2961 3 19912358 22357325 0.901
7500 0.5 2961 3 19912358 22357325 1.05
7500 0.5 2961 3 19912358 22357325 1.03
7500 0.5 2961 3 19912358 22357325 0.81
7500 0.5 2961 3 19912358 22357325 0.767
7500 0.5 2961 3 19912358 22357325 0.916
7500 0.5 2961 3 19912358 22357325 0.894
7500 0.5 2961 3 19912358 22357325 0.885
7500 0.5 2961 3 19912358 22357325 0.783
7500 0.5 2961 3 19912358 22357325 0.95
7500 0.5 2961 3 19912358 22357325 0.917
7500 0.5 2961 3 19912358 22357325 0.887
7500 0.5 2961 3 19912358 22357325 0.95
7500 0.5 2961 3 19912358 22357325 0.805
7500 0.5 2961 3 19912358 22357325 0.77
7500 0.5 2961 3 19912358 22357325 0.877
7500 0.5 2961 3 19912358 22357325 0.892
7500 0.5 2961 3 19912358 22357325 0.932
7500 0.5 2961 3 19912358 22357325 0.975
7500 0.5 2961 3 19912358 22357325 0.836
7500 0.5 2961 3 19912358 22357325 0.852
7500 0.5 2961 3 19912358 22357325 0.862
7500 0.5 2961 3 19912358 22357325 1.03
10000 0.0015 2961 3 19912358 22357325 0.0312
10000 0.0015 2961 3 19912358 22357325 0.0102
10000 0.0015 2961 3 19912358 22357325 0.00281
10000 0.0015 2961 3 19912358 22357325 0.0232
10000 0.0015 2961 3 19912358 22357325 0.0512
10000 0.0015 2961 3 19912358 22357325 0.0085
10000 0.0015 2961 3 19912358 22357325 0.0355
10000 0.0015 2961 3 19912358 22357325 0.0149
10000 0.0015 2961 3 19912358 22357325 0.0363
10000 0.0015 2961 3 19912358 22357325 0.0269
10000 0.0015 2961 3 19912358 22357325 0.0174
10000 0.0015 2961 3 19912358 22357325 0.0147
10000 0.0015 2961 3 19912358 22357325 0.012
10000 0.0015 2961 3 19912358 22357325 -0.00808
10000 0.0015 2961 3 19912358 22357325 0.0271
10000 0.0015 2961 3 19912358 22357325 -0.00574
10000 0.0015 2961 3 19912358 22357325 -0.00369
10000 0.0015 2961 3 19912358 22357325 0.00379
10000 0.0015 2961 3 19912358 22357325 0.0171
10000 0.0015 2961 3 19912358 22357325 0.0018
10000 0.0015 2961 3 19912358 22357325 -0.00832
10000 0.0015 2961 3 19912358 22357325 0.0256
10000 0.0015 2961 3 19912358 22357325 0.0149
10000 0.0015 2961 3 19912358 22357325 0.0239
10000 0.0015 2961 3 19912358 22357325 0.0354
10000 0.0015 2961 3 19912358 22357325 0.0116
10000 0.0015 2961 3 19912358 22357325 -0.0155
10000 0.0015 2961 3 19912358 22357325 0.0132
10000 0.0015 2961 3 19912358 22357325 0.0336
10000 0.0015 2961 3 19912358 22357325 0.0187
10000 0.0015 2961 3 19912358 22357325 0.00918
10000 0.0015 2961 3 19912358 22357325 0.0213
10000 0.0015 2961 3 19912358 22357325 0.0178
10000 0.0015 2961 3 19912358 22357325 0.0553
10000 0.0015 2961 3 19912358 22357325 0.0242
10000 0.0015 2961 3 19912358 22357325 0.0177
10000 0.0015 2961 3 19912358 22357325 0.00179
10000 0.0015 2961 3 19912358 22357325 0.023
10000 0.0015 2961 3 19912358 22357325 0.00212
10000 0.0015 2961 3 19912358 22357325 -0.019
10000 0.0015 2961 3 19912358 22357325 0.0255
10000 0.0015 2961 3 19912358 22357325 0.041
10000 0.0015 2961 3 19912358 22357325 0.0446
10000 0.0015 2961 3 19912358 22357325 0.012
10000 0.0015 2961 3 19912358 22357325 0.00799
10000 0.0015 2961 3 19912358 22357325 0.023
10000 0.0015 2961 3 19912358 22357325 0.00941
10000 0.0015 2961 3 19912358 22357325 0.00252
10000 0.0015 2961 3 19912358 22357325 0.00287
10000 0.0015 2961 3 19912358 22357325 -0.00064
10000 0.05 2961 3 19912358 22357325 0.0726
10000 0.05 2961 3 19912358 22357325 0.0907
10000 0.05 2961 3 19912358 22357325 0.0843
10000 0.05 2961 3 19912358 22357325 0.0806
10000 0.05 2961 3 19912358 22357325 0.116
10000 0.05 2961 3 19912358 22357325 0.106
10000 0.05 2961 3 19912358 22357325 0.0895
10000 0.05 2961 3 19912358 22357325 0.0844
10000 0.05 2961 3 19912358 22357325 0.115
10000 0.05 2961 3 19912358 22357325 0.107
10000 0.05 2961 3 19912358 22357325 0.0842
10000 0.05 2961 3 19912358 22357325 0.0883
10000 0.05 2961 3 19912358 22357325 0.0787
10000 0.05 2961 3 19912358 22357325 0.0989
10000 0.05 2961 3 19912358 22357325 0.112
10000 0.05 2961 3 19912358 22357325 0.0949
10000 0.05 2961 3 19912358 22357325 0.0763
10000 0.05 2961 3 19912358 22357325 0.072
10000 0.05 2961 3 19912358 22357325 0.0903
10000 0.05 2961 3 19912358 22357325 0.0985
10000 0.05 2961 3 19912358 22357325 0.0821
10000 0.05 2961 3 19912358 22357325 0.092
10000 0.05 2961 3 19912358 22357325 0.0895
10000 0.05 2961 3 19912358 22357325 0.0565
10000 0.05 2961 3 19912358 22357325 0.0763
10000 0.05 2961 3 19912358 22357325 0.0942
10000 0.05 2961 3 19912358 22357325 0.126
10000 0.05 2961 3 19912358 22357325 0.107
10000 0.05 2961 3 19912358 22357325 0.119
10000 0.05 2961 3 19912358 22357325 0.0823
10000 0.05 2961 3 19912358 22357325 0.0894
10000 0.05 2961 3 19912358 22357325 0.0638
10000 0.05 2961 3 19912358 22357325 0.0661
10000 0.05 2961 3 19912358 22357325 0.114
10000 0.05 2961 3 19912358 22357325 0.0789
10000 0.05 2961 3 19912358 22357325 0.0554
10000 0.05 2961 3 19912358 22357325 0.077
10000 0.05 2961 3 19912358 22357325 0.114
10000 0.05 2961 3 19912358 22357325 0.0975
10000 0.05 2961 3 19912358 22357325 0.14
10000 0.05 2961 3 19912358 22357325 0.0958
10000 0.05 2961 3 19912358 22357325 0.091
10000 0.05 2961 3 19912358 22357325 0.121
10000 0.05 2961 3 19912358 22357325 0.0967
10000 0.05 2961 3 19912358 22357325 0.0875
10000 0.05 2961 3 19912358 22357325 0.0399
10000 0.05 2961 3 19912358 22357325 0.0895
10000 0.05 2961 3 19912358 22357325 0.0747
10000 0.05 2961 3 19912358 22357325 0.0863
10000 0.05 2961 3 19912358 22357325 0.111
10000 0.5 2961 3 19912358 22357325 0.731
10000 0.5 2961 3 19912358 22357325 0.733
10000 0.5 2961 3 19912358 22357325 0.714
10000 0.5 2961 3 19912358 22357325 0.723
10000 0.5 2961 3 19912358 22357325 0.749
10000 0.5 2961 3 19912358 22357325 0.781
10000 0.5 2961 3 19912358 22357325 0.741
10000 0.5 2961 3 19912358 22357325 0.771
10000 0.5 2961 3 19912358 22357325 1.47
10000 0.5 2961 3 19912358 22357325 0.715
10000 0.5 2961 3 19912358 22357325 0.799
10000 0.5 2961 3 19912358 22357325 0.687
10000 0.5 2961 3 19912358 22357325 0.693
10000 0.5 2961 3 19912358 22357325 0.767
10000 0.5 2961 3 19912358 22357325 0.729
10000 0.5 2961 3 19912358 22357325 0.723
10000 0.5 2961 3 19912358 22357325 1.24
10000 0.5 2961 3 19912358 22357325 0.722
10000 0.5 2961 3 19912358 22357325 0.665
10000 0.5 2961 3 19912358 22357325 0.724
10000 0.5 2961 3 19912358 22357325 0.694
10000 0.5 2961 3 19912358 22357325 0.978
10000 0.5 2961 3 19912358 22357325 0.737
10000 0.5 2961 3 19912358 22357325 0.736
10000 0.5 2961 3 19912358 22357325 0.749
10000 0.5 2961 3 19912358 22357325 0.795
10000 0.5 2961 3 19912358 22357325 1.59
10000 0.5 2961 3 19912358 22357325 1
10000 0.5 2961 3 19912358 22357325 1.12
10000 0.5 2961 3 19912358 22357325 0.782
10000 0.5 2961 3 19912358 22357325 0.748
10000 0.5 2961 3 19912358 22357325 0.847
10000 0.5 2961 3 19912358 22357325 0.718
10000 0.5 2961 3 19912358 22357325 0.835
10000 0.5 2961 3 19912358 22357325 0.714
10000 0.5 2961 3 19912358 22357325 0.774
10000 0.5 2961 3 19912358 22357325 0.717
10000 0.5 2961 3 19912358 22357325 0.71
10000 0.5 2961 3 19912358 22357325 0.725
10000 0.5 2961 3 19912358 22357325 0.755
10000 0.5 2961 3 19912358 22357325 0.751
10000 0.5 2961 3 19912358 22357325 0.727
10000 0.5 2961 3 19912358 22357325 0.815
10000 0.5 2961 3 19912358 22357325 0.751
10000 0.5 2961 3 19912358 22357325 0.734
10000 0.5 2961 3 19912358 22357325 0.732
10000 0.5 2961 3 19912358 22357325 0.68
10000 0.5 2961 3 19912358 22357325 0.733
10000 0.5 2961 3 19912358 22357325 0.754
10000 0.5 2961 3 19912358 22357325 0.68
50000 0.0015 2961 3 19912358 22357325 0.00236
50000 0.0015 2961 3 19912358 22357325 0.00199
50000 0.0015 2961 3 19912358 22357325 0.00306
50000 0.0015 2961 3 19912358 22357325 0.00199
50000 0.0015 2961 3 19912358 22357325 0.00464
50000 0.0015 2961 3 19912358 22357325 0.00311
50000 0.0015 2961 3 19912358 22357325 0.00011
50000 0.0015 2961 3 19912358 22357325 0.00351
50000 0.0015 2961 3 19912358 22357325 -0.000415
50000 0.0015 2961 3 19912358 22357325 0.00375
50000 0.0015 2961 3 19912358 22357325 0.00325
50000 0.0015 2961 3 19912358 22357325 -3.51e-06
50000 0.0015 2961 3 19912358 22357325 0.00377
50000 0.0015 2961 3 19912358 22357325 0.00481
50000 0.0015 2961 3 19912358 22357325 0.000897
50000 0.0015 2961 3 19912358 22357325 0.00141
50000 0.0015 2961 3 19912358 22357325 -2.77e-05
50000 0.0015 2961 3 19912358 22357325 0.00418
50000 0.0015 2961 3 19912358 22357325 -0.00142
50000 0.0015 2961 3 19912358 22357325 0.000624
50000 0.0015 2961 3 19912358 22357325 0.00203
50000 0.0015 2961 3 19912358 22357325 0.0011
50000 0.0015 2961 3 19912358 22357325 0.00113
50000 0.0015 2961 3 19912358 22357325 0.0008
50000 0.0015 2961 3 19912358 22357325 0.00257
50000 0.0015 2961 3 19912358 22357325 0.0047
50000 0.0015 2961 3 19912358 22357325 0.0041
50000 0.0015 2961 3 19912358 22357325 0.00172
50000 0.0015 2961 3 19912358 22357325 0.00599
50000 0.0015 2961 3 19912358 22357325 0.00331
50000 0.0015 2961 3 19912358 22357325 -0.000359
50000 0.0015 2961 3 19912358 22357325 0.00338
50000 0.0015 2961 3 19912358 22357325 0.00363
50000 0.0015 2961 3 19912358 22357325 0.00291
50000 0.0015 2961 3 19912358 22357325 0.00276
50000 0.0015 2961 3 19912358 22357325 0.00271
50000 0.0015 2961 3 19912358 22357325 0.00112
50000 0.0015 2961 3 19912358 22357325 0.00406
50000 0.0015 2961 3 19912358 22357325 0.00129
50000 0.0015 2961 3 19912358 22357325 0.00259
50000 0.0015 2961 3 19912358 22357325 0.00437
50000 0.0015 2961 3 19912358 22357325 0.00265
50000 0.0015 2961 3 19912358 22357325 0.00175
50000 0.0015 2961 3 19912358 22357325 0.00022
50000 0.0015 2961 3 19912358 22357325 0.0024
50000 0.0015 2961 3 19912358 22357325 0.00389
50000 0.0015 2961 3 19912358 22357325 0.000872
50000 0.0015 2961 3 19912358 22357325 0.00233
50000 0.0015 2961 3 19912358 22357325 0.00126
50000 0.0015 2961 3 19912358 22357325 0.00238
50000 0.05 2961 3 19912358 22357325 0.0565
50000 0.05 2961 3 19912358 22357325 0.0525
50000 0.05 2961 3 19912358 22357325 0.0541
50000 0.05 2961 3 19912358 22357325 0.0507
50000 0.05 2961 3 19912358 22357325 0.0546
50000 0.05 2961 3 19912358 22357325 0.0505
50000 0.05 2961 3 19912358 22357325 0.0511
50000 0.05 2961 3 19912358 22357325 0.0641
50000 0.05 2961 3 19912358 22357325 0.056
50000 0.05 2961 3 19912358 22357325 0.055
50000 0.05 2961 3 19912358 22357325 0.0489
50000 0.05 2961 3 19912358 22357325 0.05
50000 0.05 2961 3 19912358 22357325 0.0606
50000 0.05 2961 3 19912358 22357325 0.0592
50000 0.05 2961 3 19912358 22357325 0.0538
50000 0.05 2961 3 19912358 22357325 0.053
50000 0.05 2961 3 19912358 22357325 0.0453
50000 0.05 2961 3 19912358 22357325 0.0489
50000 0.05 2961 3 19912358 22357325 0.0543
50000 0.05 2961 3 19912358 22357325 0.0561
50000 0.05 2961 3 19912358 22357325 0.0524
50000 0.05 2961 3 19912358 22357325 0.0456
50000 0.05 2961 3 19912358 22357325 0.0475
50000 0.05 2961 3 19912358 22357325 0.0521
50000 0.05 2961 3 19912358 22357325 0.049
50000 0.05 2961 3 19912358 22357325 0.0546
50000 0.05 2961 3 19912358 22357325 0.051
50000 0.05 2961 3 19912358 22357325 0.053
50000 0.05 2961 3 19912358 22357325 0.0528
50000 0.05 2961 3 19912358 22357325 0.0524
50000 0.05 2961 3 19912358 22357325 0.0564
50000 0.05 2961 3 19912358 22357325 0.0504
50000 0.05 2961 3 19912358 22357325 0.0592
50000 0.05 2961 3 19912358 22357325 0.0504
50000 0.05 2961 3 19912358 22357325 0.054
50000 0.05 2961 3 19912358 22357325 0.0629
50000 0.05 2961 3 19912358 22357325 0.056
50000 0.05 2961 3 19912358 22357325 0.0561
50000 0.05 2961 3 19912358 22357325 0.0588
50000 0.05 2961 3 19912358 22357325 0.0492
50000 0.05 2961 3 19912358 22357325 0.0531
50000 0.05 2961 3 19912358 22357325 0.0499
50000 0.05 2961 3 19912358 22357325 0.0536
50000 0.05 2961 3 19912358 22357325 0.052
50000 0.05 2961 3 19912358 22357325 0.0498
50000 0.05 2961 3 19912358 22357325 0.0542
50000 0.05 2961 3 19912358 22357325 0.0595
50000 0.05 2961 3 19912358 22357325 0.0566
50000 0.05 2961 3 19912358 22357325 0.0542
50000 0.05 2961 3 19912358 22357325 0.051
50000 0.5 2961 3 19912358 22357325 0.52
50000 0.5 2961 3 19912358 22357325 0.522
50000 0.5 2961 3 19912358 22357325 0.513
50000 0.5 2961 3 19912358 22357325 0.519
50000 0.5 2961 3 19912358 22357325 0.578
50000 0.5 2961 3 19912358 22357325 0.514
50000 0.5 2961 3 19912358 22357325 0.522
50000 0.5 2961 3 19912358 22357325 0.569
50000 0.5 2961 3 19912358 22357325 0.53
50000 0.5 2961 3 19912358 22357325 0.518
50000 0.5 2961 3 19912358 22357325 0.548
50000 0.5 2961 3 19912358 22357325 0.551
50000 0.5 2961 3 19912358 22357325 0.525
50000 0.5 2961 3 19912358 22357325 0.511
50000 0.5 2961 3 19912358 22357325 0.549
50000 0.5 2961 3 19912358 22357325 0.547
50000 0.5 2961 3 19912358 22357325 0.532
50000 0.5 2961 3 19912358 22357325 0.513
50000 0.5 2961 3 19912358 22357325 0.52
50000 0.5 2961 3 19912358 22357325 0.526
50000 0.5 2961 3 19912358 22357325 0.518
50000 0.5 2961 3 19912358 22357325 0.526
50000 0.5 2961 3 19912358 22357325 0.535
50000 0.5 2961 3 19912358 22357325 0.552
50000 0.5 2961 3 19912358 22357325 0.525
50000 0.5 2961 3 19912358 22357325 0.518
50000 0.5 2961 3 19912358 22357325 0.524
50000 0.5 2961 3 19912358 22357325 0.537
50000 0.5 2961 3 19912358 22357325 0.535
50000 0.5 2961 3 19912358 22357325 0.524
50000 0.5 2961 3 19912358 22357325 0.511
50000 0.5 2961 3 19912358 22357325 0.556
50000 0.5 2961 3 19912358 22357325 0.527
50000 0.5 2961 3 19912358 22357325 0.517
50000 0.5 2961 3 19912358 22357325 0.523
50000 0.5 2961 3 19912358 22357325 0.528
50000 0.5 2961 3 19912358 22357325 0.515
50000 0.5 2961 3 19912358 22357325 0.519
50000 0.5 2961 3 19912358 22357325 0.58
50000 0.5 2961 3 19912358 22357325 0.55
50000 0.5 2961 3 19912358 22357325 0.519
50000 0.5 2961 3 19912358 22357325 0.548
50000 0.5 2961 3 19912358 22357325 0.531
50000 0.5 2961 3 19912358 22357325 0.521
50000 0.5 2961 3 19912358 22357325 0.519
50000 0.5 2961 3 19912358 22357325 0.527
50000 0.5 2961 3 19912358 22357325 0.512
50000 0.5 2961 3 19912358 22357325 0.524
50000 0.5 2961 3 19912358 22357325 0.523
50000 0.5 2961 3 19912358 22357325 0.531
75000 0.0015 2961 3 19912358 22357325 0.00239
75000 0.0015 2961 3 19912358 22357325 0.00323
75000 0.0015 2961 3 19912358 22357325 0.00167
75000 0.0015 2961 3 19912358 22357325 0.00203
75000 0.0015 2961 3 19912358 22357325 0.00106
75000 0.0015 2961 3 19912358 22357325 0.0017
75000 0.0015 2961 3 19912358 22357325 0.00235
75000 0.0015 2961 3 19912358 22357325 0.00129
75000 0.0015 2961 3 19912358 22357325 0.00151
75000 0.0015 2961 3 19912358 22357325 0.00318
75000 0.0015 2961 3 19912358 22357325 0.00338
75000 0.0015 2961 3 19912358 22357325 0.000665
75000 0.0015 2961 3 19912358 22357325 0.00194
75000 0.0015 2961 3 19912358 22357325 0.000919
75000 0.0015 2961 3 19912358 22357325 0.00402
75000 0.0015 2961 3 19912358 22357325 0.00248
75000 0.0015 2961 3 19912358 22357325 0.00316
75000 0.0015 2961 3 19912358 22357325 0.0026
75000 0.0015 2961 3 19912358 22357325 0.000836
75000 0.0015 2961 3 19912358 22357325 0.00276
75000 0.0015 2961 3 19912358 22357325 0.000736
75000 0.0015 2961 3 19912358 22357325 0.00185
75000 0.0015 2961 3 19912358 22357325 0.00241
75000 0.0015 2961 3 19912358 22357325 0.0027
75000 0.0015 2961 3 19912358 22357325 0.00053
75000 0.0015 2961 3 19912358 22357325 0.00299
75000 0.0015 2961 3 19912358 22357325 0.00244
75000 0.0015 2961 3 19912358 22357325 0.00309
75000 0.0015 2961 3 19912358 22357325 -0.00013
75000 0.0015 2961 3 19912358 22357325 0.00159
75000 0.0015 2961 3 19912358 22357325 0.00162
75000 0.0015 2961 3 19912358 22357325 0.00265
75000 0.0015 2961 3 19912358 22357325 0.00218
75000 0.0015 2961 3 19912358 22357325 0.00113
75000 0.0015 2961 3 19912358 22357325 0.00353
75000 0.0015 2961 3 19912358 22357325 0.000392
75000 0.0015 2961 3 19912358 22357325 -9.63e-05
75000 0.0015 2961 3 19912358 22357325 0.00163
75000 0.0015 2961 3 19912358 22357325 0.00307
75000 0.0015 2961 3 19912358 22357325 0.000871
75000 0.0015 2961 3 19912358 22357325 0.0022
75000 0.0015 2961 3 19912358 22357325 0.00114
75000 0.0015 2961 3 19912358 22357325 0.00117
75000 0.0015 2961 3 19912358 22357325 0.00301
75000 0.0015 2961 3 19912358 22357325 0.00148
75000 0.0015 2961 3 19912358 22357325 0.00243
75000 0.0015 2961 3 19912358 22357325 -5.94e-05
75000 0.0015 2961 3 19912358 22357325 0.00465
75000 0.0015 2961 3 19912358 22357325 0.00132
75000 0.0015 2961 3 19912358 22357325 0.00222
75000 0.05 2961 3 19912358 22357325 0.0539
75000 0.05 2961 3 19912358 22357325 0.0501
75000 0.05 2961 3 19912358 22357325 0.0505
75000 0.05 2961 3 19912358 22357325 0.0535
75000 0.05 2961 3 19912358 22357325 0.0542
75000 0.05 2961 3 19912358 22357325 0.0507
75000 0.05 2961 3 19912358 22357325 0.0497
75000 0.05 2961 3 19912358 22357325 0.0522
75000 0.05 2961 3 19912358 22357325 0.0553
75000 0.05 2961 3 19912358 22357325 0.0498
75000 0.05 2961 3 19912358 22357325 0.048
75000 0.05 2961 3 19912358 22357325 0.0528
75000 0.05 2961 3 19912358 22357325 0.053
75000 0.05 2961 3 19912358 22357325 0.0515
75000 0.05 2961 3 19912358 22357325 0.0531
75000 0.05 2961 3 19912358 22357325 0.0518
75000 0.05 2961 3 19912358 22357325 0.0525
75000 0.05 2961 3 19912358 22357325 0.0524
75000 0.05 2961 3 19912358 22357325 0.0488
75000 0.05 2961 3 19912358 22357325 0.0511
75000 0.05 2961 3 19912358 22357325 0.0496
75000 0.05 2961 3 19912358 22357325 0.0495
75000 0.05 2961 3 19912358 22357325 0.0506
75000 0.05 2961 3 19912358 22357325 0.0537
75000 0.05 2961 3 19912358 22357325 0.052
75000 0.05 2961 3 19912358 22357325 0.0514
75000 0.05 2961 3 19912358 22357325 0.0515
75000 0.05 2961 3 19912358 22357325 0.0516
75000 0.05 2961 3 19912358 22357325 0.0493
75000 0.05 2961 3 19912358 22357325 0.0519
75000 0.05 2961 3 19912358 22357325 0.0512
75000 0.05 2961 3 19912358 22357325 0.0519
75000 0.05 2961 3 19912358 22357325 0.051
75000 0.05 2961 3 19912358 22357325 0.0553
75000 0.05 2961 3 19912358 22357325 0.0534
75000 0.05 2961 3 19912358 22357325 0.0555
75000 0.05 2961 3 19912358 22357325 0.0489
75000 0.05 2961 3 19912358 22357325 0.0523
75000 0.05 2961 3 19912358 22357325 0.0518
75000 0.05 2961 3 19912358 22357325 0.0523
75000 0.05 2961 3 19912358 22357325 0.0509
75000 0.05 2961 3 19912358 22357325 0.0524
75000 0.05 2961 3 19912358 22357325 0.0538
75000 0.05 2961 3 19912358 22357325 0.0495
75000 0.05 2961 3 19912358 22357325 0.0489
75000 0.05 2961 3 19912358 22357325 0.0485
75000 0.05 2961 3 19912358 22357325 0.0477
75000 0.05 2961 3 19912358 22357325 0.0525
75000 0.05 2961 3 19912358 22357325 0.056
75000 0.05 2961 3 19912358 22357325 0.0517
75000 0.5 2961 3 19912358 22357325 0.512
75000 0.5 2961 3 19912358 22357325 0.518
75000 0.5 2961 3 19912358 22357325 0.509
75000 0.5 2961 3 19912358 22357325 0.511
75000 0.5 2961 3 19912358 22357325 0.513
75000 0.5 2961 3 19912358 22357325 0.506
75000 0.5 2961 3 19912358 22357325 0.514
75000 0.5 2961 3 19912358 22357325 0.515
75000 0.5 2961 3 19912358 22357325 0.51
75000 0.5 2961 3 19912358 22357325 0.502
75000 0.5 2961 3 19912358 22357325 0.506
75000 0.5 2961 3 19912358 22357325 0.502
75000 0.5 2961 3 19912358 22357325 0.517
75000 0.5 2961 3 19912358 22357325 0.519
75000 0.5 2961 3 19912358 22357325 0.507
75000 0.5 2961 3 19912358 22357325 0.512
75000 0.5 2961 3 19912358 22357325 0.512
75000 0.5 2961 3 19912358 22357325 0.516
75000 0.5 2961 3 19912358 22357325 0.507
75000 0.5 2961 3 19912358 22357325 0.5
75000 0.5 2961 3 19912358 22357325 0.508
75000 0.5 2961 3 19912358 22357325 0.512
75000 0.5 2961 3 19912358 22357325 0.512
75000 0.5 2961 3 19912358 22357325 0.5
75000 0.5 2961 3 19912358 22357325 0.517
75000 0.5 2961 3 19912358 22357325 0.514
75000 0.5 2961 3 19912358 22357325 0.514
75000 0.5 2961 3 19912358 22357325 0.512
75000 0.5 2961 3 19912358 22357325 0.503
75000 0.5 2961 3 19912358 22357325 0.499
75000 0.5 2961 3 19912358 22357325 0.506
75000 0.5 2961 3 19912358 22357325 0.512
75000 0.5 2961 3 19912358 22357325 0.507
75000 0.5 2961 3 19912358 22357325 0.515
75000 0.5 2961 3 19912358 22357325 0.508
75000 0.5 2961 3 19912358 22357325 0.512
75000 0.5 2961 3 19912358 22357325 0.505
75000 0.5 2961 3 19912358 22357325 0.507
75000 0.5 2961 3 19912358 22357325 0.504
75000 0.5 2961 3 19912358 22357325 0.507
75000 0.5 2961 3 19912358 22357325 0.499
75000 0.5 2961 3 19912358 22357325 0.507
75000 0.5 2961 3 19912358 22357325 0.507
75000 0.5 2961 3 19912358 22357325 0.505
75000 0.5 2961 3 19912358 22357325 0.528
75000 0.5 2961 3 19912358 22357325 0.509
75000 0.5 2961 3 19912358 22357325 0.506
75000 0.5 2961 3 19912358 22357325 0.505
75000 0.5 2961 3 19912358 22357325 0.515
75000 0.5 2961 3 19912358 22357325 0.507
100000 0.0015 2961 3 19912358 22357325 0.00211
100000 0.0015 2961 3 19912358 22357325 0.00179
